LSOA11CD,crime_count,hotspot_10,ptal_score,imd_score,pop_density,road_density,node_density
E01004177,312.0,0.0,14.897,18.938,8120.5,56102.0,2034.0
E01004178,1139.0,1.0,14.112,17.18,9797.3,37865.0,1091.0
E01004179,183.0,0.0,8.525,7.235,7036.6,27843.0,654.0
E01004180,202.0,0.0,4.538,5.028,2949.7,21365.0,858.0
E01004181,229.0,0.0,5.019,16.45,6168.1,44025.0,1200.0
E01004182,302.0,0.0,7.583,25.061,11987.8,52371.0,1577.0
E01004183,399.0,0.0,5.65,28.494,8325.5,44931.0,1398.0
E01004184,350.0,0.0,3.304,29.765,6173.1,40084.0,1307.0
E01004185,504.0,0.0,4.873,43.208,5241.6,32770.0,1011.0
E01004186,315.0,0.0,5.543,13.757,5743.4,38595.0,1742.0
E01004187,266.0,0.0,3.779,22.532,9621.1,56742.0,1919.0
E01004188,275.0,0.0,8.868,13.983,7675.6,31284.0,1383.0
E01004189,481.0,0.0,4.48,28.594,6294.6,29147.0,880.0
E01004190,95.0,0.0,5.607,4.657,5246.0,18967.0,388.0
E01004191,256.0,0.0,8.529,7.762,7684.5,37432.0,1239.0
E01004192,217.0,0.0,3.148,11.343,4777.0,32436.0,840.0
E01004193,257.0,0.0,1.719,12.377,7662.3,36634.0,1060.0
E01004194,259.0,0.0,3.737,11.041,7789.2,45641.0,1017.0
E01004195,254.0,0.0,9.104,9.504,7154.9,33953.0,948.0
E01004196,140.0,0.0,5.463,5.776,6455.2,27776.0,664.0
E01004197,448.0,0.0,29.893,27.495,17753.9,38791.0,1826.0
E01004198,542.0,0.0,33.554,42.068,15684.2,59423.0,2645.0
E01004199,390.0,0.0,32.206,43.877,24565.2,50136.0,1548.0
E01004200,351.0,0.0,26.553,27.239,26167.2,69131.0,3152.0
E01004201,412.0,0.0,19.28,25.908,13012.3,51736.0,3369.0
E01004202,737.0,0.0,21.444,25.423,17994.7,44813.0,2129.0
E01004203,1013.0,1.0,34.526,28.299,17186.3,75658.0,2478.0
E01004204,495.0,0.0,21.085,33.995,22106.5,56187.0,2156.0
E01004205,810.0,1.0,28.123,37.904,16306.4,51687.0,2675.0
E01004206,396.0,0.0,38.958,43.126,19037.7,60656.0,1951.0
E01004207,493.0,0.0,25.675,34.765,20787.2,73776.0,2511.0
E01004208,1881.0,1.0,35.635,25.084,12225.0,91001.0,5233.0
E01004209,359.0,0.0,40.54,42.475,17251.2,74197.0,1651.0
E01004211,1089.0,1.0,32.352,31.539,9890.7,47306.0,1576.0
E01004212,834.0,1.0,38.785,24.876,25410.0,62692.0,2019.0
E01004214,276.0,0.0,9.505,35.567,24000.0,49447.0,1705.0
E01004215,474.0,0.0,14.216,17.411,19847.6,74731.0,3036.0
E01004216,189.0,0.0,7.792,14.112,19955.4,79218.0,2176.0
E01004217,517.0,0.0,11.722,22.505,5031.5,43525.0,2017.0
E01004218,176.0,0.0,9.592,12.658,13234.9,39379.0,893.0
E01004219,905.0,1.0,19.206,33.685,13639.1,90497.0,4320.0
E01004221,567.0,0.0,13.463,18.973,14834.8,48480.0,1215.0
E01004222,762.0,0.0,6.983,37.724,19754.0,45802.0,1638.0
E01004223,582.0,0.0,5.922,35.516,3740.7,43564.0,1943.0
E01004224,753.0,0.0,8.309,31.203,16477.4,78447.0,4462.0
E01004225,560.0,0.0,20.792,20.839,16821.5,57765.0,2636.0
E01004226,916.0,1.0,10.404,28.641,25937.5,59213.0,1580.0
E01004228,430.0,0.0,17.148,21.888,15342.8,52617.0,1400.0
E01004229,409.0,0.0,29.335,25.746,13657.4,61700.0,2641.0
E01004230,535.0,0.0,27.552,27.77,13590.9,50718.0,3027.0
E01004231,777.0,0.0,29.303,32.526,15114.8,75940.0,4017.0
E01004232,761.0,0.0,32.042,20.727,9249.9,72670.0,5533.0
E01004233,328.0,0.0,6.285,31.122,26522.3,64941.0,3384.0
E01004234,931.0,1.0,7.251,24.249,4468.7,49850.0,2529.0
E01004235,252.0,0.0,25.726,32.56,33047.9,112581.0,3223.0
E01004236,349.0,0.0,21.991,38.698,15204.7,85361.0,3877.0
E01004237,446.0,0.0,18.5,29.74,23430.3,51984.0,1777.0
E01004238,369.0,0.0,17.754,30.706,22071.0,57791.0,2814.0
E01004239,430.0,0.0,16.991,41.301,16601.1,65354.0,2523.0
E01004240,346.0,0.0,8.629,31.696,19423.3,61505.0,3318.0
E01004241,362.0,0.0,8.701,36.941,14315.1,55423.0,1893.0
E01004242,487.0,0.0,10.26,26.689,19597.8,43232.0,1677.0
E01004243,282.0,0.0,7.296,36.13,13319.0,65574.0,2129.0
E01004244,866.0,1.0,13.075,43.233,14901.8,53879.0,2218.0
E01004245,646.0,0.0,7.167,46.457,13846.9,59414.0,2336.0
E01004246,573.0,0.0,12.073,29.919,15013.5,56317.0,2290.0
E01004247,953.0,1.0,19.095,41.665,22184.9,87871.0,4055.0
E01004248,463.0,0.0,13.895,43.068,17777.8,59062.0,1890.0
E01004249,610.0,0.0,7.314,43.123,13415.8,56360.0,2053.0
E01004250,700.0,1.0,8.377,39.575,16801.9,42582.0,2198.0
E01004251,908.0,1.0,23.524,28.656,20251.4,75007.0,3702.0
E01004252,514.0,0.0,16.739,35.19,14783.0,68675.0,2842.0
E01004253,514.0,0.0,13.757,28.245,14783.0,61745.0,2098.0
E01004254,566.0,0.0,20.174,18.74,17497.0,97389.0,4333.0
E01004255,503.0,0.0,27.821,34.736,16890.3,119709.0,6319.0
E01004256,480.0,0.0,13.934,35.605,11793.4,83407.0,2922.0
E01004257,549.0,0.0,15.248,32.994,17772.5,64084.0,2187.0
E01004258,288.0,0.0,18.48,21.968,15349.3,79480.0,3318.0
E01004259,1155.0,1.0,31.996,26.215,13150.8,58528.0,2211.0
E01004260,569.0,0.0,21.783,32.227,18195.7,46660.0,1690.0
E01004261,354.0,0.0,28.593,25.849,28648.5,104458.0,9544.0
E01004262,354.0,0.0,16.973,29.288,28648.5,86728.0,7109.0
E01004263,349.0,0.0,19.864,32.958,16944.8,46940.0,1406.0
E01004264,401.0,0.0,23.074,34.313,23700.7,95050.0,3833.0
E01004266,242.0,0.0,22.372,26.897,17685.7,68045.0,3927.0
E01004267,780.0,0.0,21.328,32.998,10436.4,48062.0,2450.0
E01004268,460.0,0.0,24.213,34.358,34216.6,67367.0,4280.0
E01004269,668.0,0.0,31.724,32.249,20691.5,61623.0,2873.0
E01004270,919.0,1.0,23.271,22.295,8248.1,62989.0,3640.0
E01004271,486.0,0.0,14.965,31.028,25683.0,45498.0,1793.0
E01004272,599.0,0.0,10.452,35.145,28143.5,69055.0,1991.0
E01004273,668.0,0.0,12.758,36.777,20691.5,56158.0,2177.0
E01004274,240.0,0.0,8.987,24.191,23038.9,69211.0,2589.0
E01004275,295.0,0.0,10.861,13.794,18125.5,51463.0,1984.0
E01004276,189.0,0.0,10.597,5.371,25085.6,51419.0,1886.0
E01004277,1163.0,1.0,21.62,7.917,3637.6,70581.0,4299.0
E01004280,303.0,0.0,7.431,25.118,14190.3,58131.0,1716.0
E01004281,209.0,0.0,9.994,8.22,15826.7,79709.0,3019.0
E01004283,479.0,0.0,17.323,29.565,14444.4,55049.0,2939.0
E01004284,641.0,0.0,18.544,31.368,16946.9,65926.0,2796.0
E01004285,641.0,0.0,18.341,39.744,16946.9,59061.0,3107.0
E01004286,775.0,0.0,25.172,36.494,15878.2,60426.0,3280.0
E01004287,437.0,0.0,22.671,29.947,26439.5,65432.0,3456.0
E01004288,507.0,0.0,24.272,37.996,18015.6,54478.0,2893.0
E01004289,420.0,0.0,19.89,34.596,18419.0,60019.0,2368.0
E01004290,669.0,0.0,22.424,28.558,19268.3,89872.0,3953.0
E01004291,373.0,0.0,14.101,9.872,16704.5,36245.0,1766.0
E01004292,187.0,0.0,11.657,7.73,11139.2,61897.0,2634.0
E01004293,788.0,1.0,22.528,8.793,6035.8,65107.0,4086.0
E01004294,349.0,0.0,28.048,18.648,17925.4,55652.0,2511.0
E01004295,363.0,0.0,19.119,31.081,24637.1,58580.0,2344.0
E01004296,498.0,0.0,18.807,26.077,18000.0,60404.0,2641.0
E01004297,246.0,0.0,18.196,9.299,16328.8,39730.0,1178.0
E01004298,566.0,0.0,27.742,41.255,17453.8,48091.0,1127.0
E01004300,225.0,0.0,26.027,36.677,27777.8,116994.0,2965.0
E01004301,386.0,0.0,27.034,35.818,17359.4,97208.0,3270.0
E01004302,513.0,0.0,32.697,25.269,33581.5,98996.0,3419.0
E01004303,734.0,0.0,21.228,23.954,13163.7,62606.0,3060.0
E01004304,635.0,0.0,26.516,38.469,20778.2,56236.0,2175.0
E01004305,476.0,0.0,24.822,30.888,20438.6,56220.0,2056.0
E01004306,915.0,1.0,46.855,36.699,15123.2,57219.0,2266.0
E01004307,1992.0,1.0,76.633,14.037,10880.3,61492.0,3313.0
E01004308,406.0,0.0,17.999,28.761,17298.9,67641.0,3084.0
E01004309,1901.0,1.0,38.811,38.451,22026.8,81872.0,4167.0
E01004310,916.0,1.0,91.222,37.267,22004.4,85312.0,5417.0
E01004311,561.0,0.0,25.885,38.758,21757.1,72079.0,4376.0
E01004312,381.0,0.0,15.061,39.603,21928.1,58693.0,1537.0
E01004313,715.0,0.0,23.714,24.564,25851.6,55789.0,1856.0
E01004314,612.0,0.0,15.032,21.635,19142.2,68281.0,2471.0
E01004315,663.0,0.0,26.864,32.576,16527.2,58667.0,2433.0
E01004316,386.0,0.0,40.085,39.089,29601.1,80280.0,2259.0
E01004317,494.0,0.0,26.388,27.603,25793.6,42028.0,2179.0
E01004318,612.0,0.0,17.297,35.903,19142.2,77354.0,2448.0
E01004319,527.0,0.0,27.424,32.582,27906.5,83638.0,3002.0
E01004321,800.0,1.0,31.5,33.782,20595.0,49952.0,1956.0
E01004322,1110.0,1.0,35.309,32.255,9880.1,53448.0,1493.0
E01004323,532.0,0.0,31.396,27.821,22998.6,68676.0,1704.0
E01004324,377.0,0.0,22.296,37.489,20984.3,73061.0,2170.0
E01004325,707.0,1.0,41.327,24.528,20049.0,54342.0,2206.0
E01004326,861.0,1.0,29.318,26.259,22517.9,69149.0,2742.0
E01004327,257.0,0.0,6.349,30.077,12871.8,53206.0,1855.0
E01004328,405.0,0.0,9.288,23.151,18100.8,50030.0,955.0
E01004329,354.0,0.0,4.811,23.702,15590.0,47444.0,985.0
E01004330,283.0,0.0,6.352,16.923,17597.1,42278.0,855.0
E01004331,293.0,0.0,7.287,22.836,15593.2,64857.0,2045.0
E01004332,396.0,0.0,9.088,28.195,16889.7,49301.0,1570.0
E01004333,347.0,0.0,15.036,27.949,16994.0,61961.0,1487.0
E01004334,580.0,0.0,10.694,44.7,17649.3,72827.0,3772.0
E01004335,497.0,0.0,12.171,39.67,14512.1,80863.0,4174.0
E01004336,485.0,0.0,24.439,24.337,7185.8,53920.0,2658.0
E01004337,314.0,0.0,19.552,26.107,15253.9,49437.0,2292.0
E01004338,261.0,0.0,22.35,19.373,22149.1,39640.0,1458.0
E01004339,290.0,0.0,18.588,24.516,18078.8,48298.0,2671.0
E01004340,349.0,0.0,17.624,43.177,7219.7,53354.0,2801.0
E01004341,748.0,0.0,10.524,32.124,12874.3,81166.0,4474.0
E01004342,659.0,0.0,6.837,22.387,5818.0,35656.0,1480.0
E01004343,215.0,0.0,6.118,15.753,6838.5,35341.0,1322.0
E01004344,505.0,0.0,6.042,30.519,4979.1,33574.0,773.0
E01004345,268.0,0.0,5.845,20.885,12628.6,29252.0,453.0
E01004346,339.0,0.0,7.441,18.181,9702.9,24269.0,718.0
E01004347,343.0,0.0,6.889,15.495,9495.7,35550.0,1322.0
E01004348,665.0,0.0,7.853,18.169,10939.1,42248.0,2064.0
E01004349,258.0,0.0,2.606,29.854,2429.0,28127.0,843.0
E01004350,336.0,0.0,4.147,28.615,6027.3,32068.0,1008.0
E01004351,241.0,0.0,4.516,15.035,3776.4,33928.0,1002.0
E01004352,422.0,0.0,5.246,10.412,1281.1,20361.0,711.0
E01004353,244.0,0.0,6.128,16.068,3219.2,27853.0,799.0
E01004354,541.0,0.0,12.489,13.633,6436.3,31086.0,665.0
E01004355,360.0,0.0,3.717,25.177,6900.8,36148.0,1117.0
E01004356,254.0,0.0,2.91,25.903,3595.2,31418.0,815.0
E01004357,268.0,0.0,4.826,17.614,4765.2,22429.0,686.0
E01004358,339.0,0.0,6.901,22.079,7858.3,36406.0,886.0
E01004359,182.0,0.0,8.084,12.677,7578.6,32936.0,742.0
E01004360,135.0,0.0,4.52,13.149,5902.7,42855.0,742.0
E01004361,164.0,0.0,3.553,15.397,6610.9,51215.0,1156.0
E01004362,354.0,0.0,7.013,23.288,1988.9,31272.0,1246.0
E01004363,714.0,0.0,12.969,19.357,5645.5,35920.0,1407.0
E01004364,428.0,0.0,16.091,32.04,9855.9,33888.0,596.0
E01004365,621.0,0.0,23.609,29.303,21369.7,48681.0,1751.0
E01004366,370.0,0.0,8.711,19.553,6551.6,33752.0,542.0
E01004367,497.0,0.0,15.632,27.28,12825.2,57863.0,892.0
E01004368,342.0,0.0,13.33,21.837,17480.4,36883.0,697.0
E01004369,308.0,0.0,9.785,15.818,17928.6,37698.0,549.0
E01004370,586.0,0.0,9.528,14.491,15154.8,34282.0,483.0
E01004371,291.0,0.0,19.503,20.617,15114.8,101884.0,1840.0
E01004372,208.0,0.0,8.723,11.815,16683.6,31376.0,475.0
E01004373,344.0,0.0,17.736,25.577,18216.8,44725.0,682.0
E01004374,306.0,0.0,19.73,17.097,15224.5,97399.0,3274.0
E01004375,406.0,0.0,20.076,20.785,16535.5,42489.0,1322.0
E01004376,435.0,0.0,24.773,22.168,17380.5,73040.0,1491.0
E01004377,381.0,0.0,3.085,19.845,2210.1,44217.0,1364.0
E01004378,301.0,0.0,6.178,22.983,8518.7,38265.0,957.0
E01004379,402.0,0.0,8.177,11.817,9106.4,44602.0,890.0
E01004380,274.0,0.0,2.828,22.668,3534.7,32829.0,962.0
E01004381,368.0,0.0,8.766,15.405,8490.2,57519.0,887.0
E01004382,311.0,0.0,5.877,38.703,14805.7,48325.0,1003.0
E01004383,200.0,0.0,6.111,14.955,7347.6,53217.0,945.0
E01004384,516.0,0.0,5.84,32.114,7346.8,44276.0,1266.0
E01004385,297.0,0.0,3.257,33.462,3164.8,32253.0,730.0
E01004386,129.0,0.0,4.425,8.937,4518.4,31339.0,767.0
E01004387,113.0,0.0,3.758,7.179,5432.2,35333.0,561.0
E01004388,406.0,0.0,6.774,19.354,6094.8,39105.0,843.0
E01004389,327.0,0.0,4.881,31.036,4082.4,33596.0,619.0
E01004390,270.0,0.0,3.635,34.954,4942.8,45483.0,875.0
E01004391,401.0,0.0,10.313,21.317,3136.5,28435.0,625.0
E01004392,1799.0,1.0,18.788,26.237,12047.9,50734.0,2296.0
E01004393,570.0,0.0,15.195,21.831,11984.4,40316.0,1702.0
E01004394,458.0,0.0,14.757,36.022,16747.5,48597.0,1927.0
E01004395,225.0,0.0,1.087,17.268,1134.2,25082.0,1154.0
E01004396,295.0,0.0,14.321,19.912,17924.5,28439.0,638.0
E01004397,2657.0,1.0,28.861,26.872,12327.3,55459.0,3048.0
E01004398,357.0,0.0,4.364,37.907,4720.8,46632.0,1916.0
E01004399,472.0,0.0,2.591,47.476,2385.8,24541.0,886.0
E01004400,363.0,0.0,5.892,29.213,10990.2,42334.0,796.0
E01004401,694.0,0.0,6.751,22.183,2150.2,24132.0,784.0
E01004402,321.0,0.0,3.679,32.696,9873.3,30416.0,784.0
E01004403,783.0,1.0,5.868,30.776,6769.6,55074.0,1989.0
E01004404,467.0,0.0,5.174,28.71,18459.5,48713.0,1729.0
E01004405,338.0,0.0,19.42,28.415,14100.2,53949.0,2071.0
E01004406,449.0,0.0,27.692,22.458,13613.6,43259.0,1981.0
E01004407,532.0,0.0,9.343,41.22,17925.4,50713.0,1216.0
E01004408,317.0,0.0,13.096,23.297,14715.4,36414.0,914.0
E01004409,483.0,0.0,22.062,27.417,11335.5,41817.0,1663.0
E01004410,476.0,0.0,11.52,34.24,9299.4,40701.0,1268.0
E01004411,402.0,0.0,32.454,26.46,15967.7,33127.0,1095.0
E01004412,377.0,0.0,19.37,18.448,11733.4,47890.0,1584.0
E01004413,367.0,0.0,5.417,32.226,4694.1,36325.0,1232.0
E01004414,316.0,0.0,7.947,21.52,6246.6,26388.0,613.0
E01004415,223.0,0.0,4.499,26.422,6213.5,38700.0,1067.0
E01004416,271.0,0.0,3.927,22.953,3871.9,30080.0,875.0
E01004417,362.0,0.0,7.439,23.066,6828.4,43833.0,1015.0
E01004418,270.0,0.0,7.826,19.401,9818.0,37042.0,980.0
E01004419,402.0,0.0,7.711,21.127,10180.4,24007.0,673.0
E01004420,1204.0,1.0,20.79,42.117,13329.4,60327.0,2690.0
E01004421,358.0,0.0,11.178,25.042,16907.2,39227.0,1077.0
E01004422,783.0,1.0,4.312,26.887,1979.5,36330.0,1861.0
E01004423,426.0,0.0,13.078,35.995,16512.2,47278.0,2209.0
E01004424,699.0,0.0,8.542,37.256,9805.7,35974.0,1033.0
E01004425,463.0,0.0,9.56,25.839,14954.9,49484.0,2015.0
E01004426,328.0,0.0,8.417,25.371,14813.9,35910.0,783.0
E01004427,352.0,0.0,4.973,21.595,4793.7,34618.0,907.0
E01004428,415.0,0.0,4.587,39.593,12995.6,42087.0,1902.0
E01004429,422.0,0.0,5.341,23.261,3446.2,48337.0,1982.0
E01004430,1729.0,1.0,15.168,24.388,5185.0,64647.0,4309.0
E01004432,377.0,0.0,9.693,26.399,10309.3,37628.0,1264.0
E01004434,577.0,0.0,3.731,27.787,6666.7,39764.0,1387.0
E01004435,526.0,0.0,11.719,29.027,13775.6,30999.0,1068.0
E01004436,641.0,0.0,17.981,26.601,6579.3,94680.0,4373.0
E01004437,346.0,0.0,22.096,25.659,11828.4,44811.0,1555.0
E01004438,1024.0,1.0,23.298,20.924,8305.5,58292.0,2530.0
E01004439,269.0,0.0,20.655,19.011,10935.8,86740.0,2288.0
E01004440,624.0,0.0,25.913,25.946,8735.7,55385.0,1520.0
E01004441,230.0,0.0,22.3,18.76,11674.3,45365.0,719.0
E01004442,221.0,0.0,14.769,13.797,10211.6,50823.0,1910.0
E01004443,565.0,0.0,31.532,31.365,17379.5,47959.0,2382.0
E01004444,772.0,0.0,17.667,34.282,14228.1,48343.0,2318.0
E01004445,327.0,0.0,16.658,28.771,12269.3,37985.0,1324.0
E01004446,381.0,0.0,12.592,23.406,21533.5,45848.0,1135.0
E01004447,275.0,0.0,16.185,16.828,14501.6,34157.0,1062.0
E01004448,601.0,0.0,4.277,26.678,3698.5,32693.0,1239.0
E01004449,379.0,0.0,4.727,46.275,10367.1,37731.0,1132.0
E01004450,224.0,0.0,2.765,15.897,5745.0,41766.0,1089.0
E01004451,330.0,0.0,3.823,16.07,9331.0,52007.0,1158.0
E01004452,675.0,0.0,8.982,24.84,8190.1,52457.0,1306.0
E01004453,517.0,0.0,3.348,25.765,5316.2,40812.0,1128.0
E01004454,394.0,0.0,7.486,24.382,10428.6,31865.0,772.0
E01004455,1777.0,1.0,8.813,29.351,3750.0,41916.0,1939.0
E01004456,832.0,1.0,2.382,42.734,6828.7,51468.0,1717.0
E01004457,395.0,0.0,8.102,20.481,15580.1,46278.0,963.0
E01004458,437.0,0.0,9.88,26.207,15701.1,59324.0,1674.0
E01004459,399.0,0.0,5.34,43.377,15009.0,54152.0,1026.0
E01004460,559.0,0.0,11.849,29.841,14590.2,51960.0,2623.0
E01004461,533.0,0.0,14.4,15.24,8932.6,46343.0,2482.0
E01004462,392.0,0.0,12.752,23.842,17509.3,34934.0,823.0
E01004463,341.0,0.0,6.271,14.978,14254.9,57500.0,2268.0
E01004464,682.0,0.0,10.48,37.506,15126.9,57996.0,1750.0
E01004465,175.0,0.0,14.7,18.111,13973.9,53335.0,2883.0
E01004466,268.0,0.0,10.385,14.801,11638.5,43707.0,1440.0
E01004467,635.0,0.0,14.88,29.626,11953.3,59041.0,2206.0
E01004468,374.0,0.0,4.49,17.863,2281.2,31167.0,1114.0
E01004469,316.0,0.0,7.575,39.486,9171.4,39706.0,1026.0
E01004470,620.0,0.0,11.076,34.263,11564.0,40689.0,1619.0
E01004471,328.0,0.0,9.513,32.772,13126.4,39814.0,1107.0
E01004472,293.0,0.0,20.74,9.879,13592.7,82315.0,2490.0
E01004473,240.0,0.0,24.192,11.875,16296.0,91305.0,2820.0
E01004474,1260.0,1.0,29.09,17.524,13656.1,69456.0,1783.0
E01004475,231.0,0.0,24.932,15.977,14394.7,85095.0,2432.0
E01004476,637.0,0.0,18.754,13.593,9427.7,78567.0,3357.0
E01004477,248.0,0.0,9.358,5.093,8064.2,67618.0,1924.0
E01004478,179.0,0.0,4.456,4.363,16589.0,47539.0,543.0
E01004479,236.0,0.0,12.319,10.238,10485.4,44800.0,1059.0
E01004480,228.0,0.0,19.399,7.239,21812.4,77300.0,2758.0
E01004481,350.0,0.0,22.859,15.155,15968.8,33224.0,743.0
E01004482,234.0,0.0,13.342,15.123,13139.2,54078.0,1407.0
E01004483,313.0,0.0,6.247,14.025,4625.7,56048.0,1979.0
E01004484,202.0,0.0,13.027,18.333,4818.3,36592.0,793.0
E01004485,505.0,0.0,24.805,16.136,11289.9,38690.0,985.0
E01004486,236.0,0.0,4.887,17.646,5285.6,38738.0,856.0
E01004487,278.0,0.0,12.939,21.375,14182.5,51033.0,1081.0
E01004488,216.0,0.0,19.258,14.58,12346.9,39794.0,650.0
E01004489,261.0,0.0,10.88,26.942,7527.6,35409.0,753.0
E01004490,185.0,0.0,15.659,7.244,12371.9,33541.0,1045.0
E01004491,187.0,0.0,6.744,14.207,14570.3,53229.0,1963.0
E01004492,350.0,0.0,8.643,15.53,6295.2,57140.0,2827.0
E01004493,564.0,0.0,14.171,13.604,13949.8,58633.0,1425.0
E01004494,400.0,0.0,11.352,19.102,14764.3,53539.0,2050.0
E01004495,303.0,0.0,17.998,23.496,13455.0,62225.0,2241.0
E01004496,490.0,0.0,21.013,11.991,10916.3,68201.0,1489.0
E01004497,243.0,0.0,15.219,16.446,8970.1,31039.0,957.0
E01004498,203.0,0.0,20.218,8.707,14916.0,31589.0,551.0
E01004499,245.0,0.0,13.067,13.847,11516.5,50055.0,2285.0
E01004500,219.0,0.0,22.307,10.92,12157.7,55264.0,2547.0
E01004501,210.0,0.0,16.844,17.726,9308.3,40656.0,1962.0
E01004502,200.0,0.0,8.419,9.379,11540.1,50326.0,1856.0
E01004503,268.0,0.0,9.284,18.546,8596.0,56026.0,2595.0
E01004504,132.0,0.0,6.654,9.832,6817.2,32599.0,1483.0
E01004505,179.0,0.0,12.674,7.752,8122.5,61091.0,3062.0
E01004506,497.0,0.0,26.18,9.478,10975.2,39650.0,2062.0
E01004507,447.0,0.0,21.23,8.65,14273.9,59056.0,2768.0
E01004508,518.0,0.0,65.373,10.753,14570.6,94275.0,3777.0
E01004509,620.0,0.0,20.302,15.768,10989.9,72662.0,5181.0
E01004510,301.0,0.0,28.653,8.768,11114.5,124018.0,5430.0
E01004511,233.0,0.0,16.403,8.087,9857.5,58597.0,2628.0
E01004512,144.0,0.0,11.556,12.491,12621.5,45264.0,1845.0
E01004513,597.0,0.0,11.296,18.296,12670.6,45343.0,1694.0
E01004514,373.0,0.0,23.401,9.256,11123.3,81062.0,3532.0
E01004515,375.0,0.0,46.41,14.846,16068.7,104213.0,4123.0
E01004516,243.0,0.0,4.564,12.313,8166.5,35332.0,1056.0
E01004517,507.0,0.0,10.911,14.927,14920.8,75639.0,1914.0
E01004518,268.0,0.0,7.336,13.045,13718.4,44483.0,1007.0
E01004519,274.0,0.0,13.916,16.635,12930.8,57631.0,1662.0
E01004520,218.0,0.0,9.278,16.54,12328.6,46630.0,622.0
E01004521,247.0,0.0,6.997,16.432,16757.2,44029.0,1029.0
E01004522,321.0,0.0,7.788,18.304,14765.2,57860.0,848.0
E01004523,335.0,0.0,5.714,19.06,5438.5,31898.0,1143.0
E01004524,422.0,0.0,8.767,35.049,13900.2,55833.0,1692.0
E01004525,2348.0,1.0,34.282,21.561,13806.5,60142.0,1086.0
E01004526,530.0,0.0,30.668,22.8,17133.2,72664.0,937.0
E01004527,250.0,0.0,26.679,15.258,16523.9,42632.0,523.0
E01004528,471.0,0.0,18.083,28.667,11665.5,67520.0,1826.0
E01004529,408.0,0.0,22.407,13.45,17167.3,82922.0,1907.0
E01004530,240.0,0.0,22.103,15.181,12840.3,41005.0,963.0
E01004531,252.0,0.0,16.013,25.305,20381.5,57387.0,573.0
E01004532,160.0,0.0,3.443,16.141,15975.6,77274.0,2786.0
E01004533,228.0,0.0,11.89,27.038,16548.6,91610.0,1188.0
E01004534,496.0,0.0,33.307,13.523,7491.2,37265.0,1780.0
E01004535,490.0,0.0,60.819,37.698,24242.8,62159.0,2539.0
E01004536,636.0,0.0,69.971,23.52,15573.2,32741.0,2251.0
E01004537,549.0,0.0,58.47,33.441,17589.1,61427.0,2534.0
E01004538,340.0,0.0,17.391,25.102,21794.2,117265.0,5339.0
E01004539,495.0,0.0,7.908,34.145,15382.4,40600.0,1462.0
E01004540,575.0,0.0,9.467,26.388,16118.3,49572.0,2439.0
E01004541,431.0,0.0,54.933,38.578,17882.0,51721.0,2135.0
E01004542,213.0,0.0,18.861,6.98,11918.1,29616.0,763.0
E01004543,361.0,0.0,18.237,7.903,8315.8,45076.0,1617.0
E01004544,160.0,0.0,26.044,12.086,14965.9,50354.0,1162.0
E01004545,597.0,0.0,30.233,10.551,13194.8,54302.0,2706.0
E01004546,146.0,0.0,23.463,6.62,16375.5,49874.0,1898.0
E01004547,206.0,0.0,18.71,20.336,12286.5,41892.0,1269.0
E01004548,506.0,0.0,23.923,17.492,12272.5,59846.0,1931.0
E01004549,232.0,0.0,15.967,19.334,13501.2,57999.0,2309.0
E01004550,202.0,0.0,19.003,13.202,9451.4,45526.0,1445.0
E01004551,1368.0,1.0,80.016,17.486,7344.0,65587.0,3368.0
E01004552,1184.0,1.0,70.784,10.655,18489.7,91526.0,2079.0
E01004553,344.0,0.0,56.073,11.274,8842.1,65643.0,2374.0
E01004554,195.0,0.0,16.8,6.516,4065.3,41688.0,1185.0
E01004555,217.0,0.0,6.421,4.844,12305.5,66990.0,1802.0
E01004556,164.0,0.0,25.536,4.709,16526.1,62244.0,1183.0
E01004557,237.0,0.0,22.394,8.329,15970.4,45135.0,1168.0
E01004558,179.0,0.0,5.912,5.821,8149.3,48680.0,1217.0
E01004559,133.0,0.0,9.939,7.589,8293.8,39397.0,806.0
E01004560,747.0,0.0,6.677,17.433,2809.0,37791.0,2148.0
E01004562,461.0,0.0,12.258,29.861,11302.4,37296.0,1764.0
E01004563,574.0,0.0,15.811,30.537,14094.4,48957.0,1904.0
E01004564,436.0,0.0,15.848,18.491,4905.8,37831.0,1545.0
E01004565,253.0,0.0,17.982,19.254,19005.7,54089.0,1240.0
E01004566,339.0,0.0,23.17,11.738,17676.1,63059.0,3971.0
E01004567,366.0,0.0,5.713,31.614,19497.1,51704.0,2357.0
E01004568,385.0,0.0,6.274,23.695,7637.6,60818.0,2318.0
E01004569,697.0,0.0,9.731,24.659,8279.5,50250.0,2179.0
E01004570,543.0,0.0,9.876,33.572,16400.7,46695.0,1391.0
E01004571,474.0,0.0,10.061,24.607,15048.9,68146.0,1839.0
E01004572,349.0,0.0,7.324,22.976,2141.4,49796.0,2209.0
E01004573,547.0,0.0,3.67,27.314,1001.3,35039.0,1186.0
E01004574,509.0,0.0,4.841,34.899,10052.3,53656.0,2495.0
E01004575,378.0,0.0,5.354,29.395,3491.8,30137.0,1377.0
E01004576,439.0,0.0,1.034,26.61,3602.5,28453.0,1204.0
E01004577,284.0,0.0,11.83,14.287,15948.3,57912.0,2174.0
E01004579,392.0,0.0,10.041,18.872,15937.0,52647.0,2227.0
